season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,industry,business_description,company_website,started_in,male_presenters,female_presenters,pitchers_average_age,pitchers_city,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_closed,investment_amount
1,Jhajiachaar,4,11,20-Dec-21,04-Feb-22,23-Dec-21,Entrepreneurship Ki Wave,Food And Beverage,Pickle,Https://Www.Jhajistore.Com/,2021.0,,2.0,Old,Darbhanga,,5.0,18.0,,,Nan,,Nan,Nan,Nan,50.0,10.0,500.0,1,1.0,56.6,5.62,,,1007.0,2.0,,0.0,,28.3,2.81,0.0,28.3,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,56.6
1,Bummer,4,12,20-Dec-21,04-Feb-22,23-Dec-21,Entrepreneurship Ki Wave,Beauty/Fashion,Underwear,Https://Bummer.In/,2020.0,1.0,,Young,Ahmedabad,36.0,15.0,70.0,,,Nan,,Nan,Nan,Nan,75.0,4.0,1875.0,1,1.0,75.0,7.5,,,1000.0,2.0,,0.0,,37.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,75.0
1,Revampmoto,5,13,20-Dec-21,04-Feb-22,24-Dec-21,Hunt For Interesting Business,Vehicles/Electrical Vehicles,E-Bike Mitra Bud-E Rm,Https://Www.Revampmoto.In/,2021.0,3.0,,Young,Nashik,,0.01,,,,Nan,,Nan,Nan,Nan,100.0,1.0,10000.0,1,1.0,100.0,1.5,,,6667.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.75,0.0,50.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,100.0
1,Hungryhead,5,14,20-Dec-21,04-Feb-22,24-Dec-21,Hunt For Interesting Business,Food And Beverage,Restaurant Serving 80 Types Of Maggi,Http://Www.Hungryhead.Co.In/,2013.0,2.0,,Middle,Mumbai,,5.5,,,,Nan,80.0,Nan,Nan,Nan,50.0,5.0,1000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
1,Shrawaniengineers,5,15,20-Dec-21,04-Feb-22,24-Dec-21,Hunt For Interesting Business,Beauty/Fashion,Belly Button Shaper,Https://Www.Shrawaniengineers.Com/,2019.0,1.0,1.0,Middle,Nagpur,50.0,,,,,Nan,,Nan,Nan,Nan,20.0,10.0,200.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
1,Skippiicepops,6,16,20-Dec-21,04-Feb-22,27-Dec-21,"New Week, New Ideas",Food And Beverage,Ice-Pops,Https://Skippi.In/,2021.0,1.0,1.0,Middle,Hyderabad,,7.5,,,,Nan,,Yes,Nan,Nan,45.0,5.0,900.0,1,1.0,100.0,15.0,,,667.0,5.0,,0.0,,20.0,3.0,0.0,20.0,3.0,0.0,20.0,3.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,Ashneer Grover,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,100.0
1,Menstrupedia,6,17,20-Dec-21,04-Feb-22,27-Dec-21,"New Week, New Ideas",Children/Education,Menstrual Awareness Comic,Https://Www.Menstrupedia.Com/,2012.0,1.0,1.0,Middle,Ahmedabad,115.0,,27.0,,,Nan,,Nan,Nan,Nan,50.0,10.0,500.0,1,1.0,50.0,20.0,,,250.0,1.0,,0.0,,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,50.0
1,Hecoll,6,18,20-Dec-21,04-Feb-22,27-Dec-21,"New Week, New Ideas",Beauty/Fashion,Pollution Resistant Fabric - Healthy Cover For All,Https://Hecoll.Com/,2019.0,,1.0,Middle,Hyderabad,107.0,,,,,Nan,,Nan,Nan,Nan,100.0,1.0,10000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
1,Raisingsuperstars,7,19,20-Dec-21,04-Feb-22,28-Dec-21,A Never Give Up Spirit,Children/Education,Child Development App,Https://Raisingsuperstars.Com/India-Page,2020.0,1.0,1.0,Middle,Gurgaon,1300.0,,,,,Nan,,Nan,Nan,Nan,100.0,2.0,5000.0,1,1.0,100.0,4.0,,,2500.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,Ashneer Grover,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,100.0
1,Torch-It,7,20,20-Dec-21,04-Feb-22,28-Dec-21,A Never Give Up Spirit,Children/Education,Gadgets For Visually Impaired People,Https://Mytorchit.Com/,2018.0,1.0,,Middle,Ahmedabad,260.0,1.0,,,,Nan,,Yes,Nan,Nan,75.0,1.0,7500.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
1,Kavach,7,21,20-Dec-21,04-Feb-22,28-Dec-21,A Never Give Up Spirit,Children/Education,Report Bullying Incidents,Https://Antibullyingsquad.Com/,2018.0,1.0,1.0,Young,Gurgaon,,,,,,Nan,,Nan,Nan,Nan,5.0,10.0,50.0,1,1.0,5.0,10.0,,,50.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,5.0
1,Lakheerdeli,7,22,20-Dec-21,04-Feb-22,28-Dec-21,A Never Give Up Spirit,Food And Beverage,Kheer In Variety Of Flavors,Https://Lakheerdeli.Com/,2018.0,1.0,2.0,Middle,Pune,,6.0,,,,Nan,9.0,Nan,Nan,Nan,50.0,7.5,667.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
1,Beyondsnack,8,23,20-Dec-21,04-Feb-22,29-Dec-21,Shark Ko Impress Karne Wale Ideas,Food And Beverage,Kerala Banana Chips,Https://Www.Beyondsnack.In/,2020.0,1.0,,Middle,Thiruvananthapuram,60.0,20.6,51.0,,,Nan,,Nan,Nan,Nan,50.0,2.5,2000.0,1,1.0,50.0,2.5,,,2000.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.25,0.0,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,False,50.0
1,Vivalyfinnovations,8,24,20-Dec-21,04-Feb-22,29-Dec-21,Shark Ko Impress Karne Wale Ideas,Medical/Health,Easy Life Prickless Diabetes Testing Machine,Https://Vivalyf.In/,2021.0,1.0,1.0,Young,Hyderabad,0.0,,,,,Nan,,Nan,Nan,Nan,56.0,7.5,747.0,1,1.0,56.0,33.33,,,168.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.66,0.0,0.0,0.0,0.0,28.0,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,False,56.0
1,Motionbreeze,8,25,20-Dec-21,04-Feb-22,29-Dec-21,Shark Ko Impress Karne Wale Ideas,Vehicles/Electrical Vehicles,Smart Electric Motorcycle,Https://Www.Motionautomotive.In/,2018.0,4.0,,Middle,Vadodara,0.0,,,,,Nan,,Yes,Nan,Nan,30.0,3.0,1000.0,1,1.0,30.0,6.0,,,500.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,False,30.0
1,Altor,9,26,20-Dec-21,04-Feb-22,30-Dec-21,Defining Innovations,Manufacturing,Smart Helmets,Https://Www.Altorsmarthelmet.Com/,2019.0,4.0,,Young,Kolkata,,,,,,Nan,,Nan,Nan,Nan,50.0,5.0,1000.0,1,1.0,50.0,7.0,,,714.0,2.0,,0.0,,25.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,False,50.0
1,Ariro,9,27,20-Dec-21,04-Feb-22,30-Dec-21,Defining Innovations,Manufacturing,Wooden Toys,Https://Arirotoys.Com/,2020.0,1.0,1.0,Young,Chennai,300.0,25.0,50.0,,,Nan,,Nan,Nan,Nan,50.0,2.5,2000.0,1,1.0,50.0,10.0,,,500.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,False,50.0
1,Kabirahandmad,9,28,20-Dec-21,04-Feb-22,30-Dec-21,Defining Innovations,Food And Beverage,Healthy Edible Oils Dairy Products Spices Flour,Https://Www.Kabirafoods.Com/,1998.0,1.0,1.0,Middle,Jaipur,,160.0,3.0,1.0,,Nan,,Nan,Nan,Nan,100.0,5.0,2000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,False,0.0
